fecha,planta,linea_produccion,turno,operario,supervisor,etapa_proceso,tipo_producto,talla,color,unidades_producidas,tela_utilizada_m2,tiempo_operacion_min,tiempo_paro_min,costo_tela_m2_usd,costo_unitario_usd,unidades_defectuosas,unidades_retrabajo,tela_desperdiciada_m2,costo_desperdicio_usd,tipo_defecto,causa_raiz,porcentaje_defectos,porcentaje_merma_tela,eficiencia_linea,CRITICIDAD
3/11/2026,Planta B,L9,Dia,Thea O'Flaverty,Garner Allgood,Costura,Deportiva,M,Azul,316,206,273,62,2,13,29,53,34.95,446.9,Tela danada,Falla maquina,0.0,0.1697,1.0,Bajo
3/11/2026,Planta C,L5,Dia,Alexis Baston,Bette-ann Beadell,Calidad,Premium,S,Negro,290,228,417,14,7,17,69,35,39.41,1448.87,Tela danada,Materia prima defectuosa,0.0,0.1729,0.0,Bajo
3/4/2026,Planta B,L1,Dia,Griffin Dumigan,Demetris Rolstone,Calidad,Premium,XL,Blanco,247,202,242,31,8,8,56,23,23.35,634.8,Costura defectuosa,Materia prima defectuosa,0.0,0.1156,1.0,Bajo
3/24/2026,Planta C,L5,Noche,Perle Thundercliffe,Glynda Goding,Costura,Basica,S,Rojo,326,100,103,106,6,18,93,44,15.03,1764.18,Costura defectuosa,Falla maquina,0.0,0.1503,3.0,Critico
3/9/2026,Planta B,L5,Noche,Kylie Renfield,Bernarr Dodle,Corte,Basica,M,Azul,220,214,115,2,6,13,94,37,40.4,1464.4,Corte incorrecto,Materia prima defectuosa,0.0,0.1888,1.0,Bajo
3/10/2026,Planta B,L9,Dia,Coraline Reffe,Ethelbert Ceillier,Calidad,Deportiva,M,Gris,134,239,397,76,4,7,14,26,46.78,285.12,Costura defectuosa,Falla maquina,0.0,0.1957,0.0,Bajo
3/7/2026,Planta C,L4,Dia,Mead Eitter,Minda Burdekin,Acabado,Basica,XL,Rojo,110,99,389,48,4,20,25,6,4.01,516.04,Mancha,Proceso ineficiente,0.0,0.0405,0.0,Bajo
3/14/2026,Planta B,L5,Noche,Reinaldos Neagle,Christa Maclaine,Calidad,Deportiva,S,Blanco,249,110,206,80,7,15,94,42,5.06,1445.42,Medida incorrecta,Proceso ineficiente,0.0,0.046,1.0,Bajo
3/2/2026,Planta C,L5,Tarde,Rex Luetchford,Steward Sedge,Acabado,Premium,M,Rojo,474,226,357,8,7,20,77,83,19.87,1679.09,Costura defectuosa,Falla maquina,0.0,0.0879,1.0,Bajo
3/11/2026,Planta C,L5,Tarde,Ethelbert Cadd,Lonee Lucks,Costura,Premium,XL,Rojo,119,137,264,49,7,4,6,23,8.96,86.72,Mancha,Proceso ineficiente,0.0,0.0654,0.0,Bajo
3/4/2026,Planta C,L7,Tarde,Benito Ventam,Adi Buffham,Acabado,Premium,M,Blanco,179,108,426,52,4,20,20,14,19.9,479.6,Medida incorrecta,Proceso ineficiente,0.0,0.1843,0.0,Bajo
3/18/2026,Planta B,L6,Noche,Siegfried Gillson,Trueman Geator,Calidad,Deportiva,S,Blanco,455,73,289,14,6,19,207,65,11.02,3999.12,Mancha,Error humano,0.0,0.151,1.0,Critico
3/6/2026,Planta B,L4,Noche,Jordon Argont,Diahann Djurkovic,Corte,Basica,M,Azul,196,260,195,54,5,21,61,23,36.14,1461.7,Costura defectuosa,Proceso ineficiente,0.0,0.139,1.0,Bajo
3/14/2026,Planta C,L5,Noche,Napoleon Mallabone,Merilee Brack,Calidad,Basica,S,Gris,248,206,203,103,4,9,57,31,36.7,659.8,Medida incorrecta,Proceso ineficiente,0.0,0.1782,1.0,Critico
3/25/2026,Planta A,L2,Dia,Greggory Locock,Marne Kleszinski,Calidad,Basica,S,Gris,232,170,448,87,6,19,42,29,21.48,926.88,Corte incorrecto,Error humano,0.0,0.1264,0.0,Bajo
3/16/2026,Planta B,L9,Dia,Vincent Fitt,Purcell Skamell,Corte,Premium,S,Azul,171,147,169,36,6,25,28,17,57.48,1044.88,Costura defectuosa,Error humano,0.0,0.391,1.0,Bajo
3/23/2026,Planta A,L1,Noche,Dale Rowly,Ulberto Heintzsch,Acabado,Basica,L,Rojo,219,139,165,70,5,4,84,43,16.29,417.45,Costura defectuosa,Proceso ineficiente,0.0,0.1172,1.0,Bajo
3/4/2026,Planta C,L6,Noche,Lancelot Hedworth,Lelia Denington,Calidad,Deportiva,S,Negro,253,170,250,103,6,8,63,44,25.27,655.62,Mancha,Proceso ineficiente,0.0,0.1486,1.0,Critico
3/30/2026,Planta B,L10,Tarde,Pammi Haney,Efren Trevance,Corte,Basica,L,Azul,244,141,333,91,6,18,47,13,29.12,1020.72,Corte incorrecto,Materia prima defectuosa,0.0,0.2065,0.0,Critico
3/1/2026,Planta A,L1,Noche,Evvie Pinckney,Aigneis Scragg,Acabado,Basica,XL,Gris,96,153,377,13,5,25,34,14,26.35,981.75,Costura defectuosa,Materia prima defectuosa,0.0,0.1722,0.0,Bajo
3/6/2026,Planta A,L10,Dia,Dane Puttock,Marabel Padefield,Calidad,Deportiva,S,Blanco,441,142,346,72,5,22,64,59,14.8,1482.0,Costura defectuosa,Materia prima defectuosa,0.0,0.1042,1.0,Bajo
3/17/2026,Planta B,L8,Tarde,Wakefield Birdwhistle,Murielle Patterson,Acabado,Basica,XL,Blanco,121,158,243,96,4,14,11,24,23.4,247.6,Corte incorrecto,Proceso ineficiente,0.0,0.1481,0.0,Critico
3/18/2026,Planta A,L8,Tarde,Annice Arcase,Erinn Barkshire,Corte,Basica,L,Negro,413,146,358,4,8,3,72,40,57.28,674.24,Corte incorrecto,Materia prima defectuosa,0.0,0.3923,1.0,Bajo
3/20/2026,Planta C,L10,Dia,Esmeralda Peppard,Rafe Rodmell,Costura,Deportiva,L,Negro,481,278,359,97,6,25,66,71,34.62,1857.72,Costura defectuosa,Proceso ineficiente,0.0,0.1245,1.0,Critico
3/21/2026,Planta C,L4,Tarde,Keane McLafferty,Benedick Ebdon,Costura,Deportiva,M,Azul,410,271,388,91,5,20,30,31,27.31,736.55,Costura defectuosa,Error humano,0.0,0.1008,1.0,Critico
3/3/2026,Planta B,L4,Tarde,Wynne Vass,Granville Bigrigg,Costura,Deportiva,S,Azul,138,233,271,78,3,20,13,21,43.31,389.93,Medida incorrecta,Error humano,0.0,0.1859,0.0,Bajo
3/8/2026,Planta C,L10,Dia,Mar Doggart,Elbertine Catlow,Corte,Deportiva,XL,Rojo,85,173,382,20,7,13,14,8,43.49,486.43,Mancha,Falla maquina,0.0,0.2514,0.0,Bajo
3/7/2026,Planta C,L1,Dia,Nadeen Limbourne,Daron Deplacido,Corte,Deportiva,L,Blanco,311,290,464,61,4,17,53,22,54.7,1119.8,Mancha,Materia prima defectuosa,0.0,0.1886,0.0,Bajo
3/12/2026,Planta C,L4,Tarde,Lind Pelling,Grange Umbert,Costura,Basica,M,Negro,118,50,353,6,6,12,14,19,9.9,227.4,Corte incorrecto,Proceso ineficiente,0.0,0.198,0.0,Bajo
3/7/2026,Planta A,L8,Tarde,Cooper Potier,Barbabra Harbisher,Calidad,Deportiva,M,Negro,111,195,62,46,7,23,7,20,21.41,310.87,Mancha,Materia prima defectuosa,0.0,0.1098,1.0,Bajo
3/30/2026,Planta B,L3,Tarde,Ede Pheasant,Cristal Geldeford,Acabado,Basica,M,Rojo,157,96,429,114,4,10,25,8,6.63,276.52,Mancha,Proceso ineficiente,0.0,0.0691,0.0,Critico
3/22/2026,Planta B,L9,Noche,Douglas Rosendale,Vale Falco,Corte,Basica,S,Azul,306,58,283,111,6,10,131,41,6.43,1348.58,Costura defectuosa,Error humano,0.0,0.1109,1.0,Critico
3/6/2026,Planta C,L1,Dia,Jan Longden,Price Gleaves,Acabado,Basica,M,Rojo,177,131,129,44,4,5,32,10,10.67,202.68,Corte incorrecto,Falla maquina,0.0,0.0815,1.0,Bajo
3/20/2026,Planta A,L1,Dia,Jeana Lambdin,Helene Thomel,Calidad,Basica,M,Rojo,335,133,279,16,2,5,19,25,9.29,113.58,Mancha,Falla maquina,0.0,0.0698,1.0,Bajo
3/17/2026,Planta C,L8,Noche,Elane Weaben,Wynn Limeburner,Acabado,Basica,M,Negro,179,208,412,28,5,12,81,29,20.89,1076.45,Medida incorrecta,Proceso ineficiente,0.0,0.1004,0.0,Bajo
3/11/2026,Planta B,L7,Tarde,Marwin Campkin,Flore Dymick,Corte,Basica,L,Azul,413,134,276,92,2,15,84,76,49.1,1358.2,Costura defectuosa,Proceso ineficiente,0.0,0.3664,1.0,Critico
3/3/2026,Planta B,L10,Noche,Darrell Cookney,Dukey Cleminshaw,Costura,Deportiva,XL,Azul,370,108,372,72,7,15,155,64,14.97,2429.79,Corte incorrecto,Materia prima defectuosa,0.0,0.1386,0.0,Critico
3/24/2026,Planta C,L1,Dia,Cindie Triplet,Wilmette Vasiliev,Corte,Deportiva,S,Gris,218,190,228,20,8,8,46,16,59.3,842.4,Costura defectuosa,Falla maquina,0.0,0.3121,0.0,Bajo
3/15/2026,Planta A,L6,Noche,Mavra De Nisco,Venita Meritt,Corte,Deportiva,XL,Rojo,481,94,170,33,6,23,148,64,19.76,3522.56,Tela danada,Materia prima defectuosa,0.0,0.2102,2.0,Critico
3/1/2026,Planta B,L3,Tarde,Hort Pieters,Prudence Farress,Corte,Premium,L,Negro,423,238,249,104,2,9,102,60,51.34,1020.68,Mancha,Materia prima defectuosa,0.0,0.2157,1.0,Critico
3/3/2026,Planta B,L8,Dia,Audre Jewel,Newton Osgar,Calidad,Deportiva,M,Rojo,399,176,480,78,6,6,84,62,23.19,643.14,Tela danada,Error humano,0.0,0.1318,0.0,Bajo
3/30/2026,Planta C,L10,Tarde,Michaella McGlade,Darlleen Duhig,Acabado,Premium,XL,Azul,407,187,347,11,5,12,46,38,20.21,653.05,Corte incorrecto,Proceso ineficiente,0.0,0.1081,1.0,Bajo
3/27/2026,Planta C,L3,Noche,Cortie Faragher,Patten Bertolaccini,Acabado,Premium,S,Negro,387,108,331,22,7,7,142,57,7.15,1044.05,Tela danada,Materia prima defectuosa,0.0,0.0662,1.0,Bajo
3/17/2026,Planta B,L5,Tarde,Berni Paz,Alberta Janse,Acabado,Deportiva,L,Rojo,156,172,258,51,7,15,25,16,15.16,481.12,Corte incorrecto,Proceso ineficiente,0.0,0.0881,0.0,Bajo
3/8/2026,Planta C,L2,Tarde,Kilian Coverly,Beatrice Dunlap,Corte,Deportiva,M,Negro,138,207,290,108,4,6,31,14,52.31,395.24,Tela danada,Falla maquina,0.0,0.2527,0.0,Critico
3/19/2026,Planta A,L4,Tarde,Debor Deal,Tobiah Stoving,Costura,Basica,L,Gris,213,126,109,119,5,25,39,12,20.5,1077.5,Tela danada,Error humano,0.0,0.1627,1.0,Critico
3/25/2026,Planta A,L5,Tarde,Agustin Sapir,Malynda Kleinstub,Calidad,Premium,L,Azul,260,147,262,59,3,4,39,15,22.87,224.61,Medida incorrecta,Error humano,0.0,0.1556,0.0,Bajo
3/16/2026,Planta C,L8,Tarde,Veronica Trousdale,Kellina Verralls,Costura,Basica,S,Blanco,459,86,376,51,2,7,34,68,11.43,260.86,Costura defectuosa,Falla maquina,0.0,0.1329,1.0,Bajo
3/1/2026,Planta A,L3,Dia,Ludwig Parrish,Davine Grouer,Calidad,Deportiva,XL,Gris,158,70,393,17,5,21,37,22,6.66,810.3,Corte incorrecto,Error humano,0.0,0.0951,0.0,Bajo
3/12/2026,Planta B,L10,Tarde,Rivkah Slocomb,Crystal Mabbot,Acabado,Basica,M,Blanco,460,172,65,13,3,14,41,40,15.66,620.98,Corte incorrecto,Falla maquina,0.0,0.091,7.0,Bajo
3/21/2026,Planta B,L5,Tarde,Jordain Innerstone,Roarke Ainscough,Calidad,Deportiva,M,Azul,457,211,321,14,3,11,49,50,12.05,575.15,Corte incorrecto,Error humano,0.0,0.0571,1.0,Bajo
3/5/2026,Planta B,L4,Dia,Richie Whaymand,Devonne Wolford,Acabado,Premium,XL,Gris,304,76,61,84,2,4,70,25,10.85,301.7,Mancha,Error humano,0.0,0.1428,4.0,Bajo
3/27/2026,Planta A,L5,Dia,Wylma Ensley,Dania Worboys,Calidad,Deportiva,M,Gris,477,270,242,60,3,25,45,90,20.67,1187.01,Costura defectuosa,Error humano,0.0,0.0766,1.0,Bajo
3/15/2026,Planta B,L2,Noche,Noelani Wehden,Cort Goodbanne,Calidad,Premium,L,Azul,465,285,173,83,5,25,171,89,27.49,4412.45,Mancha,Falla maquina,0.0,0.0965,2.0,Critico
3/18/2026,Planta C,L1,Noche,Denys Pierce,Patrizius Paulack,Costura,Basica,S,Blanco,357,214,333,26,5,7,88,31,33.57,783.85,Tela danada,Proceso ineficiente,0.0,0.1569,1.0,Bajo
3/28/2026,Planta C,L10,Noche,Tilly Sansam,Curt Gloster,Calidad,Basica,S,Negro,325,245,400,72,3,8,131,25,12.86,1086.58,Medida incorrecta,Falla maquina,0.0,0.0525,0.0,Bajo
3/30/2026,Planta A,L9,Tarde,Conrado Chartres,Danielle Margaret,Costura,Premium,M,Rojo,315,176,66,27,3,5,64,40,30.61,411.83,Mancha,Error humano,0.0,0.1739,4.0,Bajo
3/9/2026,Planta A,L10,Dia,Dillie Wollard,Peggie Labuschagne,Calidad,Basica,M,Azul,201,206,169,62,2,12,32,34,26.37,436.74,Mancha,Error humano,0.0,0.128,1.0,Bajo
3/16/2026,Planta C,L2,Noche,Gaston Boatwright,Edna Villalta,Corte,Deportiva,S,Negro,370,172,327,93,7,10,148,66,22.77,1639.39,Tela danada,Falla maquina,0.0,0.1324,1.0,Critico
3/21/2026,Planta A,L5,Dia,Jane Ivanishin,Margette Yakunkin,Corte,Basica,S,Rojo,202,207,211,60,4,15,13,22,22.98,286.92,Mancha,Falla maquina,0.0,0.111,0.0,Bajo
3/8/2026,Planta C,L1,Dia,Ingra Stowell,Robinette Hannah,Acabado,Basica,XL,Negro,133,295,419,78,6,23,27,16,35.11,831.66,Tela danada,Materia prima defectuosa,0.0,0.119,0.0,Bajo
3/27/2026,Planta C,L10,Tarde,Kimbell Konzel,Inna Brant,Costura,Premium,S,Negro,164,128,398,9,7,24,20,12,11.03,557.21,Tela danada,Proceso ineficiente,0.0,0.0862,0.0,Bajo
3/25/2026,Planta B,L5,Tarde,Durand Grafton-Herbert,Siouxie Naton,Costura,Basica,M,Negro,123,128,159,23,6,25,17,20,18.59,536.54,Tela danada,Error humano,0.0,0.1452,0.0,Bajo
3/1/2026,Planta A,L5,Dia,Tanney Pugh,Arte Bolitho,Calidad,Deportiva,XL,Blanco,146,252,401,91,8,22,23,20,40.59,830.72,Mancha,Error humano,0.0,0.1611,0.0,Critico
3/4/2026,Planta A,L10,Tarde,Jemmie Lepper,Zorah Everal,Corte,Basica,L,Rojo,280,164,359,23,5,24,56,29,35.72,1522.6,Medida incorrecta,Materia prima defectuosa,0.0,0.2178,0.0,Bajo
3/6/2026,Planta C,L8,Noche,Davin Stampfer,Curr McTeer,Calidad,Deportiva,S,Negro,361,54,333,118,2,22,144,59,2.07,3172.14,Corte incorrecto,Falla maquina,0.0,0.0383,1.0,Critico
3/6/2026,Planta C,L8,Noche,Deanna Golland,Verena Livesley,Acabado,Deportiva,S,Negro,472,91,478,72,6,18,234,91,17.86,4319.16,Medida incorrecta,Proceso ineficiente,0.0,0.1963,0.0,Critico
3/4/2026,Planta A,L3,Dia,Selena Bonar,Irma Beekmann,Acabado,Deportiva,M,Negro,345,203,275,27,3,17,83,24,7.36,1433.08,Costura defectuosa,Falla maquina,0.0,0.0363,1.0,Bajo
3/18/2026,Planta B,L6,Noche,Jessie Wedgbrow,Penny Batcheldor,Acabado,Basica,M,Negro,462,137,276,44,6,24,140,34,13.23,3439.38,Tela danada,Falla maquina,0.0,0.0966,1.0,Critico
3/7/2026,Planta B,L9,Noche,Hendrika Reisenstein,Ludovico Kiddle,Corte,Premium,M,Azul,303,62,221,77,3,25,112,22,10.6,2831.8,Costura defectuosa,Falla maquina,0.0,0.171,1.0,Critico
3/16/2026,Planta A,L10,Noche,Benedick Donnersberg,Morley Huburn,Acabado,Basica,L,Rojo,327,230,411,117,6,21,117,29,36.89,2678.34,Tela danada,Materia prima defectuosa,0.0,0.1604,0.0,Critico
3/26/2026,Planta C,L9,Noche,Tressa Dodd,Kermit California,Acabado,Basica,M,Gris,249,281,238,55,3,20,50,17,22.54,1067.62,Tela danada,Materia prima defectuosa,0.0,0.0802,1.0,Bajo
3/14/2026,Planta C,L1,Tarde,Mic Elfitt,Doretta Watkiss,Acabado,Premium,L,Gris,102,230,319,80,5,6,19,18,40.2,315.0,Corte incorrecto,Falla maquina,0.0,0.1748,0.0,Bajo
3/21/2026,Planta A,L6,Tarde,Lou Joyce,Goober Bertot,Costura,Premium,XL,Negro,98,187,375,112,5,25,10,5,28.03,390.15,Medida incorrecta,Proceso ineficiente,0.0,0.1499,0.0,Critico
3/2/2026,Planta C,L8,Tarde,Adel Polglase,Cos Clarkin,Calidad,Premium,M,Gris,287,108,329,88,7,16,36,45,14.42,676.94,Tela danada,Proceso ineficiente,0.0,0.1335,0.0,Bajo
3/30/2026,Planta B,L6,Tarde,Elladine Coggen,Ingram Katzmann,Acabado,Premium,L,Gris,122,296,160,93,7,17,29,9,35.98,744.86,Corte incorrecto,Proceso ineficiente,0.0,0.1216,0.0,Critico
3/2/2026,Planta C,L10,Dia,Falkner Cobby,Ive Ciciotti,Costura,Deportiva,S,Rojo,265,223,459,50,6,14,26,34,12.6,439.6,Tela danada,Proceso ineficiente,0.0,0.0565,0.0,Bajo
3/22/2026,Planta B,L4,Noche,Madison Curnick,Koral Campagne,Calidad,Deportiva,L,Azul,227,296,404,116,7,13,90,21,40.61,1454.27,Medida incorrecta,Materia prima defectuosa,0.0,0.1372,0.0,Critico
3/7/2026,Planta A,L10,Tarde,Kalie Collingham,Issiah Alanbrooke,Costura,Premium,XL,Gris,393,52,430,96,6,18,47,31,4.49,872.94,Corte incorrecto,Falla maquina,0.0,0.0863,0.0,Critico
3/25/2026,Planta A,L8,Tarde,Quintana Linkie,Richard Plackstone,Costura,Premium,S,Rojo,183,263,443,18,4,10,34,30,52.18,548.72,Costura defectuosa,Error humano,0.0,0.1984,0.0,Bajo
3/10/2026,Planta C,L4,Tarde,Sean O'Boyle,Addy Coxwell,Costura,Basica,L,Blanco,470,158,463,32,7,24,95,30,14.11,2378.77,Costura defectuosa,Error humano,0.0,0.0893,1.0,Critico
3/1/2026,Planta B,L9,Noche,Anetta Udale,Leslie Hodgon,Calidad,Basica,L,Blanco,297,203,180,65,8,10,125,38,39.87,1568.96,Mancha,Falla maquina,0.0,0.1964,1.0,Bajo
3/27/2026,Planta C,L3,Noche,Gwynne Vittle,Olenka Rowlands,Corte,Deportiva,S,Gris,431,253,178,80,3,12,173,82,37.95,2189.85,Tela danada,Proceso ineficiente,0.0,0.15,2.0,Critico
3/22/2026,Planta A,L8,Dia,Cosetta Linskey,Martha Beahan,Acabado,Premium,XL,Gris,223,201,401,35,3,7,42,34,10.21,324.63,Corte incorrecto,Error humano,0.0,0.0508,0.0,Bajo
3/4/2026,Planta B,L1,Dia,Nolan Banghe,Luca Sheber,Acabado,Premium,M,Azul,110,229,289,18,5,15,9,16,24.3,256.5,Medida incorrecta,Falla maquina,0.0,0.1061,0.0,Bajo
3/16/2026,Planta A,L8,Tarde,Jeniffer Ternent,Verney Gotch,Corte,Deportiva,S,Negro,470,53,238,98,7,24,37,58,6.85,935.95,Medida incorrecta,Proceso ineficiente,0.0,0.1292,1.0,Critico
3/18/2026,Planta B,L6,Tarde,Shaun Cato,Evanne Fussey,Acabado,Basica,L,Blanco,113,255,250,99,5,19,18,18,27.68,480.4,Tela danada,Falla maquina,0.0,0.1085,0.0,Critico
3/10/2026,Planta A,L7,Tarde,Ignatius Bambridge,Felice Tuppeny,Calidad,Premium,S,Blanco,97,90,274,13,4,15,13,13,3.99,210.96,Costura defectuosa,Error humano,0.0,0.0443,0.0,Bajo
3/23/2026,Planta C,L7,Tarde,Ottilie Crispin,Eileen Mogg,Costura,Premium,XL,Azul,287,184,117,34,5,24,59,37,7.15,1451.75,Tela danada,Error humano,0.0,0.0389,2.0,Bajo
3/13/2026,Planta B,L6,Dia,Bucky Stoppe,Carlota Austin,Costura,Deportiva,S,Gris,265,223,61,96,3,19,41,26,29.18,866.54,Tela danada,Materia prima defectuosa,0.0,0.1309,4.0,Critico
3/16/2026,Planta A,L6,Noche,Milty Gossage,Hatty De Mico,Calidad,Deportiva,L,Azul,455,297,324,34,5,11,189,34,20.07,2179.35,Mancha,Falla maquina,0.0,0.0676,1.0,Critico
3/26/2026,Planta B,L1,Tarde,Jorry Ericssen,Fara Schulke,Acabado,Deportiva,M,Gris,220,287,198,97,5,22,34,32,23.24,864.2,Medida incorrecta,Falla maquina,0.0,0.081,1.0,Critico
3/12/2026,Planta B,L4,Noche,Fran Corking,Vinson Mansion,Calidad,Basica,M,Azul,472,259,158,67,2,20,148,39,30.41,3020.82,Mancha,Proceso ineficiente,0.0,0.1174,2.0,Critico
3/4/2026,Planta C,L8,Dia,Doro Olensby,Lorry Cowerd,Corte,Premium,L,Negro,177,132,240,28,4,7,11,28,39.2,233.8,Corte incorrecto,Materia prima defectuosa,0.0,0.297,0.0,Bajo
3/18/2026,Planta B,L7,Dia,Walt Davage,Holly Cicero,Corte,Deportiva,L,Blanco,146,224,427,35,7,10,22,23,34.56,461.92,Costura defectuosa,Materia prima defectuosa,0.0,0.1543,0.0,Bajo
3/28/2026,Planta A,L5,Dia,Georgie Baynton,Ronnie Phlippsen,Acabado,Basica,M,Gris,315,256,347,11,4,24,19,48,35.8,599.2,Tela danada,Error humano,0.0,0.1398,0.0,Bajo
3/25/2026,Planta A,L4,Noche,Harley McKendo,Hamid Powis,Corte,Premium,L,Rojo,448,115,407,106,7,17,201,55,37.85,3681.95,Medida incorrecta,Materia prima defectuosa,0.0,0.3291,1.0,Critico
3/9/2026,Planta C,L8,Noche,Lynnelle Troy,Joann Erbe,Calidad,Premium,L,Azul,298,50,147,32,4,14,82,16,1.84,1155.36,Medida incorrecta,Falla maquina,0.0,0.0368,2.0,Bajo
3/18/2026,Planta C,L7,Noche,Sheffy Bransom,Nathan Largen,Costura,Deportiva,L,Negro,485,122,411,25,5,14,115,48,17.3,1696.5,Costura defectuosa,Falla maquina,0.0,0.1418,1.0,Bajo
3/26/2026,Planta A,L5,Tarde,Rosita Stirzaker,Selestina Blayd,Calidad,Premium,S,Gris,204,87,219,83,5,6,37,36,5.34,248.7,Corte incorrecto,Error humano,0.0,0.0614,0.0,Bajo
3/8/2026,Planta A,L3,Dia,Meta Burston,Giulia Pearch,Costura,Premium,XL,Gris,442,110,352,114,4,10,69,34,9.98,729.92,Costura defectuosa,Error humano,0.0,0.0907,1.0,Critico
3/27/2026,Planta C,L6,Dia,Deni Cory,Camala Dietz,Costura,Deportiva,S,Gris,366,161,191,51,3,14,79,19,28.89,1192.67,Costura defectuosa,Proceso ineficiente,0.0,0.1794,1.0,Bajo
3/9/2026,Planta B,L3,Dia,Barnabas Normaville,Kristel Briar,Corte,Premium,L,Azul,365,66,241,67,6,18,35,45,24.22,775.32,Mancha,Falla maquina,0.0,0.367,1.0,Bajo
3/7/2026,Planta C,L9,Noche,Elliot Sculley,Claiborne Woolland,Corte,Basica,M,Azul,394,215,273,107,7,23,99,36,35.83,2527.81,Corte incorrecto,Error humano,0.0,0.1667,1.0,Critico
3/27/2026,Planta A,L4,Dia,Meridel Trumble,Cullan Lathwood,Calidad,Deportiva,S,Gris,269,192,167,73,4,13,22,29,18.39,359.56,Medida incorrecta,Proceso ineficiente,0.0,0.0958,1.0,Bajo
3/29/2026,Planta B,L7,Tarde,Eran Adamovitch,Pietrek Clinch,Corte,Premium,S,Gris,500,113,415,102,6,20,56,77,13.44,1200.64,Corte incorrecto,Materia prima defectuosa,0.0,0.1189,1.0,Critico
3/6/2026,Planta A,L1,Noche,Clint Itzkovich,Tonia De Witt,Costura,Deportiva,S,Blanco,370,258,221,1,8,24,116,28,23.17,2969.36,Costura defectuosa,Falla maquina,0.0,0.0898,1.0,Critico
3/8/2026,Planta B,L4,Tarde,Matty Besque,Berty Ruger,Corte,Deportiva,XL,Negro,445,130,236,109,3,5,84,42,13.19,459.57,Mancha,Materia prima defectuosa,0.0,0.1015,1.0,Critico
3/4/2026,Planta B,L5,Noche,Immanuel Shackleton,Haleigh Petkovic,Acabado,Basica,L,Azul,136,160,371,102,2,15,67,27,14.0,1033.0,Costura defectuosa,Falla maquina,0.0,0.0875,0.0,Critico
3/27/2026,Planta C,L1,Dia,Finley Bosch,Franni Mithun,Corte,Deportiva,S,Negro,139,151,266,25,8,24,10,11,53.11,664.88,Corte incorrecto,Error humano,0.0,0.3517,0.0,Bajo
3/24/2026,Planta A,L7,Dia,Dorena Petrusch,Mauricio Yoslowitz,Costura,Basica,M,Gris,324,143,449,22,4,21,24,32,18.43,577.72,Corte incorrecto,Error humano,0.0,0.1289,0.0,Bajo
3/17/2026,Planta C,L9,Noche,Staffard Mallinar,Ellery Goade,Acabado,Deportiva,M,Blanco,286,228,272,87,8,13,141,15,8.33,1899.64,Tela danada,Error humano,0.0,0.0365,1.0,Bajo
3/10/2026,Planta A,L2,Tarde,Jay Craker,Sander Torfin,Costura,Deportiva,L,Azul,142,104,391,115,5,5,31,25,20.17,255.85,Corte incorrecto,Materia prima defectuosa,0.0,0.1939,0.0,Critico
3/11/2026,Planta C,L2,Dia,Consalve Flippini,Brynne Fist,Corte,Deportiva,XL,Gris,270,244,171,81,4,22,49,22,65.22,1338.88,Mancha,Materia prima defectuosa,0.0,0.2673,1.0,Bajo
3/22/2026,Planta B,L3,Tarde,Odetta Upham,Marv Harrad,Costura,Deportiva,XL,Rojo,404,62,103,71,5,15,91,78,11.62,1423.1,Medida incorrecta,Materia prima defectuosa,0.0,0.1874,3.0,Bajo
3/19/2026,Planta A,L4,Noche,Lila Yoxall,Langston Boulden,Costura,Deportiva,M,Azul,490,170,386,23,2,13,232,38,18.55,3053.1,Costura defectuosa,Falla maquina,0.0,0.1091,1.0,Critico
3/3/2026,Planta C,L7,Dia,Tuckie Trimmell,Guendolen Malthouse,Corte,Deportiva,S,Blanco,479,296,187,3,6,25,84,40,57.78,2446.68,Tela danada,Error humano,0.0,0.1952,2.0,Critico
3/17/2026,Planta B,L7,Tarde,Salome Banbridge,Winny Matschoss,Acabado,Basica,L,Azul,131,239,270,87,7,6,25,26,37.91,415.37,Mancha,Error humano,0.0,0.1586,0.0,Bajo
3/19/2026,Planta B,L1,Tarde,Haven Smallsman,Suzy Sebire,Calidad,Premium,XL,Gris,264,288,348,8,5,12,27,48,26.45,456.25,Tela danada,Falla maquina,0.0,0.0918,0.0,Bajo
3/8/2026,Planta B,L6,Dia,Collen Sedge,Cherri Leander,Acabado,Deportiva,L,Rojo,313,280,72,117,5,10,23,60,12.82,294.1,Costura defectuosa,Materia prima defectuosa,0.0,0.0458,4.0,Critico
3/20/2026,Planta B,L2,Tarde,Warner Cough,Dasha Gribben,Calidad,Deportiva,XL,Rojo,234,88,339,77,3,14,48,20,11.2,705.6,Medida incorrecta,Proceso ineficiente,0.0,0.1273,0.0,Bajo
3/8/2026,Planta A,L2,Tarde,Pandora Mundell,Clareta Sweeten,Costura,Deportiva,XL,Azul,386,97,202,118,3,20,73,33,15.54,1506.62,Medida incorrecta,Error humano,0.0,0.1602,1.0,Critico
3/29/2026,Planta B,L1,Dia,Herminia Ribbon,Andree Seton,Costura,Premium,M,Blanco,277,153,397,69,8,24,29,53,24.37,890.96,Corte incorrecto,Proceso ineficiente,0.0,0.1593,0.0,Bajo
3/7/2026,Planta A,L7,Noche,Benedikt Sheach,Vinni Baroch,Acabado,Basica,S,Rojo,445,270,436,64,2,22,98,47,13.21,2182.42,Corte incorrecto,Falla maquina,0.0,0.0489,1.0,Critico
